date,hour,area,electricity demand(MWh)
2021-02-06,9,제주도,699083
2021-02-06,10,제주도,611870
2021-02-06,11,제주도,586872
2021-02-06,12,제주도,561372
2021-02-06,13,제주도,526229
2021-02-06,14,제주도,524022
2021-02-06,15,제주도,542698
2021-02-06,16,제주도,571199
2021-02-06,17,제주도,604090
2021-02-06,18,제주도,677389
2021-02-06,19,제주도,779226
2021-02-06,20,제주도,811780
2021-02-06,21,제주도,802102
2021-02-06,22,제주도,782280
2021-02-06,23,제주도,766448
2021-02-06,24,제주도,756420
2021-02-07,1,제주도,718318
2021-02-07,2,제주도,688678
2021-02-07,3,제주도,667018
2021-02-07,4,제주도,658044
2021-02-07,5,제주도,665226
2021-02-07,6,제주도,680861
2021-02-07,7,제주도,697760
2021-02-07,8,제주도,706510
2021-02-07,9,제주도,655204
2021-02-07,10,제주도,573842
2021-02-07,11,제주도,541575
2021-02-07,12,제주도,511429
2021-02-07,13,제주도,487688
2021-02-07,14,제주도,487034
2021-02-07,15,제주도,504360
2021-02-07,16,제주도,532542
2021-02-07,17,제주도,579699
2021-02-07,18,제주도,655591
2021-02-07,19,제주도,752966
2021-02-07,20,제주도,784822
2021-02-07,21,제주도,778839
2021-02-07,22,제주도,756901
2021-02-07,23,제주도,742215
2021-02-07,24,제주도,740741
2021-02-08,1,제주도,704212
2021-02-08,2,제주도,682774
2021-02-08,3,제주도,671444
2021-02-08,4,제주도,661503
2021-02-08,5,제주도,659398
2021-02-08,6,제주도,683849
2021-02-08,7,제주도,727385
2021-02-08,8,제주도,773863
2021-02-08,9,제주도,814853
2021-02-08,10,제주도,771091
2021-02-08,11,제주도,711982
2021-02-08,12,제주도,657760
2021-02-08,13,제주도,610906
2021-02-08,14,제주도,610736
2021-02-08,15,제주도,611029
2021-02-08,16,제주도,633477
2021-02-08,17,제주도,695954
2021-02-08,18,제주도,826206
2021-02-08,19,제주도,914959
2021-02-08,20,제주도,924336
2021-02-08,21,제주도,906423
2021-02-08,22,제주도,876837
2021-02-08,23,제주도,848718
2021-02-08,24,제주도,834373
2021-02-09,1,제주도,788056
2021-02-09,2,제주도,752139
2021-02-09,3,제주도,730619
2021-02-09,4,제주도,717131
2021-02-09,5,제주도,719679
2021-02-09,6,제주도,736634
2021-02-09,7,제주도,767036
2021-02-09,8,제주도,804655
2021-02-09,9,제주도,793587
2021-02-09,10,제주도,714407
2021-02-09,11,제주도,670807
2021-02-09,12,제주도,631410
2021-02-09,13,제주도,593201
2021-02-09,14,제주도,590038
2021-02-09,15,제주도,593384
2021-02-09,16,제주도,620158
2021-02-09,17,제주도,685390
2021-02-09,18,제주도,775007
2021-02-09,19,제주도,862172
2021-02-09,20,제주도,884406
2021-02-09,21,제주도,872749
2021-02-09,22,제주도,844085
2021-02-09,23,제주도,823342
2021-02-09,24,제주도,816398
2021-02-10,1,제주도,768320
2021-02-10,2,제주도,731762
2021-02-10,3,제주도,712651
2021-02-10,4,제주도,706121
2021-02-10,5,제주도,710864
2021-02-10,6,제주도,729205
2021-02-10,7,제주도,763130
2021-02-10,8,제주도,794545
2021-02-10,9,제주도,771369
2021-02-10,10,제주도,685121
2021-02-10,11,제주도,647375
2021-02-10,12,제주도,607553
2021-02-10,13,제주도,590472
2021-02-10,14,제주도,608359
2021-02-10,15,제주도,609011
2021-02-10,16,제주도,609912
2021-02-10,17,제주도,645626
2021-02-10,18,제주도,721827
2021-02-10,19,제주도,804123
2021-02-10,20,제주도,828382
2021-02-10,21,제주도,817142
2021-02-10,22,제주도,801869
2021-02-10,23,제주도,784580
2021-02-10,24,제주도,773547
2021-02-11,1,제주도,730850
2021-02-11,2,제주도,702834
2021-02-11,3,제주도,682782
2021-02-11,4,제주도,669010
2021-02-11,5,제주도,668045
2021-02-11,6,제주도,679666
2021-02-11,7,제주도,697049
2021-02-11,8,제주도,704480
2021-02-11,9,제주도,688279
2021-02-11,10,제주도,621277
2021-02-11,11,제주도,618818
2021-02-11,12,제주도,619158
2021-02-11,13,제주도,601207
2021-02-11,14,제주도,596067
2021-02-11,15,제주도,604797
2021-02-11,16,제주도,615529
2021-02-11,17,제주도,644298
2021-02-11,18,제주도,693718
2021-02-11,19,제주도,750224
2021-02-11,20,제주도,760210
2021-02-11,21,제주도,750254
2021-02-11,22,제주도,735598
2021-02-11,23,제주도,723888
2021-02-11,24,제주도,721209
2021-02-12,1,제주도,676492
2021-02-12,2,제주도,640628
2021-02-12,3,제주도,615040
2021-02-12,4,제주도,603481
2021-02-12,5,제주도,604472
2021-02-12,6,제주도,616457
2021-02-12,7,제주도,638434
2021-02-12,8,제주도,655061
2021-02-12,9,제주도,625919
2021-02-12,10,제주도,545843
2021-02-12,11,제주도,526688
2021-02-12,12,제주도,518133
2021-02-12,13,제주도,532841
2021-02-12,14,제주도,518561
2021-02-12,15,제주도,506634
2021-02-12,16,제주도,525936
2021-02-12,17,제주도,560710
2021-02-12,18,제주도,622764
2021-02-12,19,제주도,676542
2021-02-12,20,제주도,697845
2021-02-12,21,제주도,697411
2021-02-12,22,제주도,689937
2021-02-12,23,제주도,685358
2021-02-12,24,제주도,683995
2021-02-13,1,제주도,648145
2021-02-13,2,제주도,621823
2021-02-13,3,제주도,607148
2021-02-13,4,제주도,585233
2021-02-13,5,제주도,581871
2021-02-13,6,제주도,591269
2021-02-13,7,제주도,604805
2021-02-13,8,제주도,610838
2021-02-13,9,제주도,594341
2021-02-13,10,제주도,549395
2021-02-13,11,제주도,527926
2021-02-13,12,제주도,503615
2021-02-13,13,제주도,488494
2021-02-13,14,제주도,477233
2021-02-13,15,제주도,462589
2021-02-13,16,제주도,480958
2021-02-13,17,제주도,524461
2021-02-13,18,제주도,598518
2021-02-13,19,제주도,689196
2021-02-13,20,제주도,726879
2021-02-13,21,제주도,726419
2021-02-13,22,제주도,723191
2021-02-13,23,제주도,715977
2021-02-13,24,제주도,704304
2021-02-14,1,제주도,654435
2021-02-14,2,제주도,601254
2021-02-14,3,제주도,573882
2021-02-14,4,제주도,575875
2021-02-14,5,제주도,587989
2021-02-14,6,제주도,603399
2021-02-14,7,제주도,599323
2021-02-14,8,제주도,593568
2021-02-14,9,제주도,587416
2021-02-14,10,제주도,575107
2021-02-14,11,제주도,576861
2021-02-14,12,제주도,547119
2021-02-14,13,제주도,551029
2021-02-14,14,제주도,559703
2021-02-14,15,제주도,576600
2021-02-14,16,제주도,597732
2021-02-14,17,제주도,623163
2021-02-14,18,제주도,651008
2021-02-14,19,제주도,689917
2021-02-14,20,제주도,699992
2021-02-14,21,제주도,689852
2021-02-14,22,제주도,675782
2021-02-14,23,제주도,676594
2021-02-14,24,제주도,678376
2021-02-15,1,제주도,639394
2021-02-15,2,제주도,608321
2021-02-15,3,제주도,597240
2021-02-15,4,제주도,588775
2021-02-15,5,제주도,593208
2021-02-15,6,제주도,611647
2021-02-15,7,제주도,638965
2021-02-15,8,제주도,680402
2021-02-15,9,제주도,723317
2021-02-15,10,제주도,727864
2021-02-15,11,제주도,742924
2021-02-15,12,제주도,757324
2021-02-15,13,제주도,748391
2021-02-15,14,제주도,727725
2021-02-15,15,제주도,668147
2021-02-15,16,제주도,664172
2021-02-15,17,제주도,709281
2021-02-15,18,제주도,775229
2021-02-15,19,제주도,878549
2021-02-15,20,제주도,895042
2021-02-15,21,제주도,878225
2021-02-15,22,제주도,853028
2021-02-15,23,제주도,831207
2021-02-15,24,제주도,826983
2021-02-16,1,제주도,780997
2021-02-16,2,제주도,745193
2021-02-16,3,제주도,720996
2021-02-16,4,제주도,708532
2021-02-16,5,제주도,715785
2021-02-16,6,제주도,736475
2021-02-16,7,제주도,764313
2021-02-16,8,제주도,798147
2021-02-16,9,제주도,747713
2021-02-16,10,제주도,656945
2021-02-16,11,제주도,631570
2021-02-16,12,제주도,601626
2021-02-16,13,제주도,577990
2021-02-16,14,제주도,593228
2021-02-16,15,제주도,609059
2021-02-16,16,제주도,674173
2021-02-16,17,제주도,743875
2021-02-16,18,제주도,828924
2021-02-16,19,제주도,871849
2021-02-16,20,제주도,868629
2021-02-16,21,제주도,853141
2021-02-16,22,제주도,834673
2021-02-16,23,제주도,827784
2021-02-16,24,제주도,828081
2021-02-17,1,제주도,795606
2021-02-17,2,제주도,766647
2021-02-17,3,제주도,747101
2021-02-17,4,제주도,736125
2021-02-17,5,제주도,734822
2021-02-17,6,제주도,754778
2021-02-17,7,제주도,787086
2021-02-17,8,제주도,835967
2021-02-17,9,제주도,883897
2021-02-17,10,제주도,859261
2021-02-17,11,제주도,812429
2021-02-17,12,제주도,795788
2021-02-17,13,제주도,769877
2021-02-17,14,제주도,794446
2021-02-17,15,제주도,836570
2021-02-17,16,제주도,864140
2021-02-17,17,제주도,911470
2021-02-17,18,제주도,951651
2021-02-17,19,제주도,984582
2021-02-17,20,제주도,975556
2021-02-17,21,제주도,947013
2021-02-17,22,제주도,916427
2021-02-17,23,제주도,890012
2021-02-17,24,제주도,882484
2021-02-18,1,제주도,838170
2021-02-18,2,제주도,807620
2021-02-18,3,제주도,781552
2021-02-18,4,제주도,768125
2021-02-18,5,제주도,768536
2021-02-18,6,제주도,781961
2021-02-18,7,제주도,809228
2021-02-18,8,제주도,847921
2021-02-18,9,제주도,897006
2021-02-18,10,제주도,889086
2021-02-18,11,제주도,835436
2021-02-18,12,제주도,813794
2021-02-18,13,제주도,795817
2021-02-18,14,제주도,829429
2021-02-18,15,제주도,816349
2021-02-18,16,제주도,822065
2021-02-18,17,제주도,858390
2021-02-18,18,제주도,904104
2021-02-18,19,제주도,955426
2021-02-18,20,제주도,957192
2021-02-18,21,제주도,933180
2021-02-18,22,제주도,900343
2021-02-18,23,제주도,878652
2021-02-18,24,제주도,872722
2021-02-19,1,제주도,830500
2021-02-19,2,제주도,795838
2021-02-19,3,제주도,775870
2021-02-19,4,제주도,765310
2021-02-19,5,제주도,767878
2021-02-19,6,제주도,781219
2021-02-19,7,제주도,808721
2021-02-19,8,제주도,834938
2021-02-19,9,제주도,776149
2021-02-19,10,제주도,702595
2021-02-19,11,제주도,659101
2021-02-19,12,제주도,623907
2021-02-19,13,제주도,595671
2021-02-19,14,제주도,590693
2021-02-19,15,제주도,599355
2021-02-19,16,제주도,622114
2021-02-19,17,제주도,658891
2021-02-19,18,제주도,738879
2021-02-19,19,제주도,842984
2021-02-19,20,제주도,873525
2021-02-19,21,제주도,861392
2021-02-19,22,제주도,836022
2021-02-19,23,제주도,812210
2021-02-19,24,제주도,802006
2021-02-20,1,제주도,754753
2021-02-20,2,제주도,713482
2021-02-20,3,제주도,689357
2021-02-20,4,제주도,672787
2021-02-20,5,제주도,673941
2021-02-20,6,제주도,683062
2021-02-20,7,제주도,702697
2021-02-20,8,제주도,710587
2021-02-20,9,제주도,644740
2021-02-20,10,제주도,587922
2021-02-20,11,제주도,562278
2021-02-20,12,제주도,533118
2021-02-20,13,제주도,504383
2021-02-20,14,제주도,501887
2021-02-20,15,제주도,505464
2021-02-20,16,제주도,536033
2021-02-20,17,제주도,584352
2021-02-20,18,제주도,652078
2021-02-20,19,제주도,746677
2021-02-20,20,제주도,785817
2021-02-20,21,제주도,778058
2021-02-20,22,제주도,760122
2021-02-20,23,제주도,747421
2021-02-20,24,제주도,742451
2021-02-21,1,제주도,700477
2021-02-21,2,제주도,665555
2021-02-21,3,제주도,642103
2021-02-21,4,제주도,631237
2021-02-21,5,제주도,628743
2021-02-21,6,제주도,639809
2021-02-21,7,제주도,657673
2021-02-21,8,제주도,658402
2021-02-21,9,제주도,575703
2021-02-21,10,제주도,516342
2021-02-21,11,제주도,492788
2021-02-21,12,제주도,468775
2021-02-21,13,제주도,455542
2021-02-21,14,제주도,452518
2021-02-21,15,제주도,461456
2021-02-21,16,제주도,484113
2021-02-21,17,제주도,531086
2021-02-21,18,제주도,612892
2021-02-21,19,제주도,698122
2021-02-21,20,제주도,721011
2021-02-21,21,제주도,708973
2021-02-21,22,제주도,702075
2021-02-21,23,제주도,690790
2021-02-21,24,제주도,672448
2021-02-22,1,제주도,620671
2021-02-22,2,제주도,596350
2021-02-22,3,제주도,576555
2021-02-22,4,제주도,577452
2021-02-22,5,제주도,589723
2021-02-22,6,제주도,615102
2021-02-22,7,제주도,653354
2021-02-22,8,제주도,676329
2021-02-22,9,제주도,633568
2021-02-22,10,제주도,592271
2021-02-22,11,제주도,562311
2021-02-22,12,제주도,536052
2021-02-22,13,제주도,508451
2021-02-22,14,제주도,519221
2021-02-22,15,제주도,535338
2021-02-22,16,제주도,558291
2021-02-22,17,제주도,628612
2021-02-22,18,제주도,670498
2021-02-22,19,제주도,750344
2021-02-22,20,제주도,783500
2021-02-22,21,제주도,783596
2021-02-22,22,제주도,769980
2021-02-22,23,제주도,755395
2021-02-22,24,제주도,746249
2021-02-23,1,제주도,709203
2021-02-23,2,제주도,682488
2021-02-23,3,제주도,667262
2021-02-23,4,제주도,664881
2021-02-23,5,제주도,675593
2021-02-23,6,제주도,689591
2021-02-23,7,제주도,722826
2021-02-23,8,제주도,746856
2021-02-23,9,제주도,688477
2021-02-23,10,제주도,621546
2021-02-23,11,제주도,594250
2021-02-23,12,제주도,573441
2021-02-23,13,제주도,545264
2021-02-23,14,제주도,545945
2021-02-23,15,제주도,565657
2021-02-23,16,제주도,587157
2021-02-23,17,제주도,647773
2021-02-23,18,제주도,729510
2021-02-23,19,제주도,812313
2021-02-23,20,제주도,843136
2021-02-23,21,제주도,824617
2021-02-23,22,제주도,799841
2021-02-23,23,제주도,782798
2021-02-23,24,제주도,779355
2021-02-24,1,제주도,740117
2021-02-24,2,제주도,709000
2021-02-24,3,제주도,693403
2021-02-24,4,제주도,682155
2021-02-24,5,제주도,685677
2021-02-24,6,제주도,706971
2021-02-24,7,제주도,740936
2021-02-24,8,제주도,759826
2021-02-24,9,제주도,698270
2021-02-24,10,제주도,630061
2021-02-24,11,제주도,595718
2021-02-24,12,제주도,561542
2021-02-24,13,제주도,528348
2021-02-24,14,제주도,542949
2021-02-24,15,제주도,555453
2021-02-24,16,제주도,581519
2021-02-24,17,제주도,626763
2021-02-24,18,제주도,696229
2021-02-24,19,제주도,786808
2021-02-24,20,제주도,822936
2021-02-24,21,제주도,806624
2021-02-24,22,제주도,787544
2021-02-24,23,제주도,774999
2021-02-24,24,제주도,766521
2021-02-25,1,제주도,719836
2021-02-25,2,제주도,686053
2021-02-25,3,제주도,657520
2021-02-25,4,제주도,643464
2021-02-25,5,제주도,644964
2021-02-25,6,제주도,663180
2021-02-25,7,제주도,698146
2021-02-25,8,제주도,724685
2021-02-25,9,제주도,677547
2021-02-25,10,제주도,659227
2021-02-25,11,제주도,659893
2021-02-25,12,제주도,649575
2021-02-25,13,제주도,653504
2021-02-25,14,제주도,674913
2021-02-25,15,제주도,696198
2021-02-25,16,제주도,746032
2021-02-25,17,제주도,789066
2021-02-25,18,제주도,810651
2021-02-25,19,제주도,817589
2021-02-25,20,제주도,826230
2021-02-25,21,제주도,804924
2021-02-25,22,제주도,782813
2021-02-25,23,제주도,762848
2021-02-25,24,제주도,752540
2021-02-26,1,제주도,706082
2021-02-26,2,제주도,668093
2021-02-26,3,제주도,647181
2021-02-26,4,제주도,639884
2021-02-26,5,제주도,636588
2021-02-26,6,제주도,651047
2021-02-26,7,제주도,676012
2021-02-26,8,제주도,713104
2021-02-26,9,제주도,776689
2021-02-26,10,제주도,809245
2021-02-26,11,제주도,827168
2021-02-26,12,제주도,756488
2021-02-26,13,제주도,690724
2021-02-26,14,제주도,706719
2021-02-26,15,제주도,691190
2021-02-26,16,제주도,695550
2021-02-26,17,제주도,733425
2021-02-26,18,제주도,789873
2021-02-26,19,제주도,819124
2021-02-26,20,제주도,822696
2021-02-26,21,제주도,803239
2021-02-26,22,제주도,777487
2021-02-26,23,제주도,764534
2021-02-26,24,제주도,757751
2021-02-27,1,제주도,716948
2021-02-27,2,제주도,682091
2021-02-27,3,제주도,658703
2021-02-27,4,제주도,643215
2021-02-27,5,제주도,642560
2021-02-27,6,제주도,660481
2021-02-27,7,제주도,679343
2021-02-27,8,제주도,689886
2021-02-27,9,제주도,696773
2021-02-27,10,제주도,643158
2021-02-27,11,제주도,604829
2021-02-27,12,제주도,599369
2021-02-27,13,제주도,597685
2021-02-27,14,제주도,601312
2021-02-27,15,제주도,621752
2021-02-27,16,제주도,677337
2021-02-27,17,제주도,741376
2021-02-27,18,제주도,769900
2021-02-27,19,제주도,802829
2021-02-27,20,제주도,802775
2021-02-27,21,제주도,784818
2021-02-27,22,제주도,760921
2021-02-27,23,제주도,740992
2021-02-27,24,제주도,730553
2021-02-28,1,제주도,691888
2021-02-28,2,제주도,653312
2021-02-28,3,제주도,630124
2021-02-28,4,제주도,612228
2021-02-28,5,제주도,610168
2021-02-28,6,제주도,618756
2021-02-28,7,제주도,642078
2021-02-28,8,제주도,644778
2021-02-28,9,제주도,612160
2021-02-28,10,제주도,607078
2021-02-28,11,제주도,558875
2021-02-28,12,제주도,563227
2021-02-28,13,제주도,577757
2021-02-28,14,제주도,585348
2021-02-28,15,제주도,583057
2021-02-28,16,제주도,593741
2021-02-28,17,제주도,653704
2021-02-28,18,제주도,699664
2021-02-28,19,제주도,734241
2021-02-28,20,제주도,742008
2021-02-28,21,제주도,727823
2021-02-28,22,제주도,706708
2021-02-28,23,제주도,690569
2021-02-28,24,제주도,680905
2021-03-01,1,제주도,637126
2021-03-01,2,제주도,598332
2021-03-01,3,제주도,577073
2021-03-01,4,제주도,566115
2021-03-01,5,제주도,563021
2021-03-01,6,제주도,574274
